,id,created_at,text,u_id,u_name,u_created_at,u_description,u_followers_count,type,c_country,u_screen_name,u_friends_count,location.lon,location.lat,geometry,index_right,name,base_year,name_eng,code
11854046,724143305580228608,1461484192000.0,"날씨 너무 좋다~ 😻🌞

#호미빙 #서울 #홍대 #홍대맛집 #합정 #홍대카페 #카페 #카페스타그램 #먹그타그램 #맛스타그램 #먹방 #먹방스타그럄 #메론 #메론빙수 #빙수… https://t.co/f4La5IkPWD",26649455,mila♥,1238029670000.0,,52,llp,KOR,roseypnay89,407,126.92318704,37.5555961,POINT (126.92318704 37.5555961),210.0,서교동,2018,Seogyo-dong,1114066
11854318,723844884793192448,1461413043000.0,"핫하대서 와봤당
웨이팅중

#개화기요정 #상수동맛집 #센과치히로 #3차지말입니다 #맛집은웨이팅이필수니까 @ 개화기요정 https://t.co/eOAtm2JNhz",51051058,어디서므하니,1246022136000.0,자유롭고싶다,1090,llp,KOR,joungeun,136,126.91916232,37.54886573,POINT (126.91916232 37.54886573),210.0,서교동,2018,Seogyo-dong,1114066
11856632,721658325549629440,1460891727000.0,하하에서 만두 안시킨 커플은 우리밖에 없을 듯 ㅎㅎㅎㅎㅎ #탕수육 #하하 #연남동 #연남동맛집 #살맛나는인생 #맛스타그램 #먹스타그램 #먹부림 #먹부심 #먹방 #푸드스타그램… https://t.co/gF6O5HSNsQ,196048997,Bryan Lee,1285653044000.0,"seoulite, homo photographicus, travel writer wannabe, korean foodie, ad-lip trainee, girls' daddy, smooth golfer, ⚾️⛳️☕️✈️♥️",1065,llp,KOR,bryaninseoul,1810,126.92535598,37.56317356,POINT (126.92535598 37.56317356),214.0,연남동,2018,Yeonnam-dong,1114071
11860308,723732449469947905,1461386236000.0,"다시 찾아온 이곳.

홍대 근처 온 김에 들러서 사가기.

#올드크로와상팩토리 #다시왔어요 #홍대맛집 오늘은 꼭! #뺑오쇼콜라 겟트!!!!!!! @ 홍대 올드크로와상팩토리 https://t.co/IIZox10PFP",20093140,HyeSeung Laura Lee,1233781356000.0,Project Manager/Translator/Interpreter/Linguist. Language combination: Korean-English,291,llp,KOR,lauralee627,1041,126.92938968,37.55490083,POINT (126.92938968 37.55490083),210.0,서교동,2018,Seogyo-dong,1114066
11860355,723424637615411200,1461312848000.0,"大好きな青い鳥が2周年を迎えたみたい♥
マグカップGET^^
いつも美味しいパンとご飯をありがとう～～
*

#아오이토리♥2주년
#아오이토리 #빵집 #맛집 #맛스타그램 
#머그컵… https://t.co/SD2ktbYurJ",2555740315,ののんが,1402271986000.0,"Bigeast☆オルペン/
ただいま韓国留学中",102,llp,KOR,maathorneferre,118,126.92946731,37.55455693,POINT (126.92946731 37.55455693),210.0,서교동,2018,Seogyo-dong,1114066
11862471,724924323673296897,1461670401000.0,"돼지고기 감자요리, 비트스프와 치즈빵☆
#연남동맛집 #러시아가정식 #부퓌에트발랴 @ 부퓌에트발랴 https://t.co/TuUybyjEMU",2698463462,박지은,1406905232000.0,꿈꾸는 guitarist..,43,llp,KOR,artist37,200,126.92604750000001,37.5622343,POINT (126.9260475 37.5622343),214.0,연남동,2018,Yeonnam-dong,1114071
11866641,716469165725327360,1459654535000.0,"꽤나 맘에 들었던 카페 ☕️
#cafecurator.blog.me에도올렸어요
#홍대카페 #홍대핫플레이스 #카페스타그램 #카페플라츠 #cafestagram #hotplace… https://t.co/p2PPm2SXG5",2272908690,CafeCurator,1388663804000.0,카큐/Cafe Curator,37,llp,KOR,CafeCurator,72,126.91947385,37.55619797,POINT (126.91947385 37.55619797),210.0,서교동,2018,Seogyo-dong,1114066
11867180,724533436682256384,1461577207000.0,흐흐흐. #먹스타그램🍴 #피자 #홍대맛집 #홍대 @ 홍대어딘가 https://t.co/GOu7Y5d6be,112064941,jeon homin,1265516869000.0,현실을 유랑하는 낙천주의자.,12,llp,KOR,timojinc,21,126.92318704,37.5555961,POINT (126.92318704 37.5555961),210.0,서교동,2018,Seogyo-dong,1114066
11867569,716261389699006464,1459604997000.0,#bbqchicken #ThecafeBBQ #합정스타점 #합정맛집 #열비큐 #성열이네치킨집 #열사장님가게 #해물짬뽕수제비 #해짬수 #크림맥주 #떠먹는피자베이컨… https://t.co/mkw3lJpQD2,452842983,별⭐️,1325495525000.0,"INFINITE❤ / INSPIRIT 공식5기 / 수니트윗 / 7년동안 짝사랑 중 / 공카닉넴 : 커피프린스성열☕ / 별들을 안아줄 수 있는 우주, 인피니트❤ / 검은머리 파뿌리 될때까지 평생 함께 하자❤ / 인피니트=인스피릿 / 지인&트친 아니면 맞팔 No!!",124,llp,KOR,IFNT_2u,408,126.91537075,37.55058672,POINT (126.91537075 37.55058672),210.0,서교동,2018,Seogyo-dong,1114066
11869092,725193625815142400,1461734608000.0,와인 마시고 딩가딩가 하고 싶지만 대본의 압박이;; (@ cafe&amp;pub 11°c) https://t.co/JPoP2KkzCH https://t.co/teJVNNjQGT,119082151,징ㅠ,1267547255000.0,LOVE & PEACE / 노는게 제일 좋아 /,2033,llp,KOR,heyjiyu,555,126.91217946,37.55610622,POINT (126.91217946 37.55610622),210.0,서교동,2018,Seogyo-dong,1114066
11869176,725287558096257024,1461757003000.0,"집에서 일분거리에 맛집이 있어...
#고토히라우동....

어제 술을 너무 많이 마셔서
하루종일 헤롱헤롱...
오후 늦게 우동 먹으러 갔어....
난 맨날 키즈네 우동을… https://t.co/lKDd7cBzKY",49601519,철유 / Oazzang/ 김경락,1245669935000.0,"Oasis Guesthouse in Hongdae Seoul
- Certificate of Excellence 
by TripAdvisor.
- SuperHost by Airbnb
Punk Rock, Tango 
그리고 모든 새로운 것을 좋아함~~^^",266,llp,KOR,chulyou,0,126.92904837,37.55498538,POINT (126.92904837 37.55498538),210.0,서교동,2018,Seogyo-dong,1114066
11869681,716300962542039041,1459614432000.0,#먹스타그램 #일상 #또춥다 #꽃샘추위 #스시 #24시간맛집 #초밥 #다이어트안녕 #셀스타그램 #홍대 @ 박용석 스시 https://t.co/k58MkwAKnX,243538925,위현호 HyunHo Wi,1296115236000.0,"춤추는 예배자 PK, 
문화 선교팀 PK, 
ccm 댄스팀 PK의 DJ로 찬양하고 예배하는 현호입니다^^

커피/스타벅스/ccm/흑인음악/영화",68,llp,KOR,PKDJ_SoM,34,126.91597758,37.55471289,POINT (126.91597758 37.55471289),210.0,서교동,2018,Seogyo-dong,1114066
11870879,719477062776410112,1460371673000.0,"✨👀🌙💓🇰🇷

.
.
#play_nomad #가방 #홍대#홍대맛집 #인스타그람 #셀타그램 #하토#눈#f4f #한국#핑크#플레이노모어… https://t.co/yuHarllVQN",1675894544,신스,1376664008000.0,98년 163.5cm． 한국進出を夢見る여자 꼭저무대에서다 只今韓国在住 留学生 日本一時帰国,731,llp,KOR,No1Shince,138,126.92318704,37.55559611,POINT (126.92318704 37.55559611),210.0,서교동,2018,Seogyo-dong,1114066
11871654,723864508637257728,1461417722000.0,#크림커리우동 #비너스키친 #홍대맛집 #맛스타그램 #먹스타그램 #먹부림 #먹부심 #먹방 #푸드스타그램 #food #foodie #foodstagram #koreanfood… https://t.co/h0eeIQyqO5,196048997,Bryan Lee,1285653044000.0,"seoulite, homo photographicus, travel writer wannabe, korean foodie, ad-lip trainee, girls' daddy, smooth golfer, ⚾️⛳️☕️✈️♥️",1065,llp,KOR,bryaninseoul,1811,126.92178774,37.55274748,POINT (126.92178774 37.55274748),210.0,서교동,2018,Seogyo-dong,1114066
11873316,723765962294595584,1461394226000.0,มีความลาบหมูกรอบ 태국음식 제일 짱이징ㅋㅋㅋㅋㅋㅋㅋㅋ #태국음식 #태국요리 #태국식당 #맛이쪙 #맛스타그램 #맛집 #먹방 #먹스타그램 #데일리픽 #데일리그램… https://t.co/NK1yZ56vxq,3309996883,오일오일오일,1439065747000.0,돌아와쌈!!! 140117~ing,26,llp,KOR,mpdxx1707,45,126.91937396,37.55418992,POINT (126.91937396 37.55418992),210.0,서교동,2018,Seogyo-dong,1114066
11873557,721319844650606592,1460811027000.0,"매화의 찹살탕수육~~ 대박 &gt;0&lt;b
#연남동 #매화 #중국요리 #맛집 ##中華料理 #食べ物 #料理 #韓国 #日常 #일상 #daily #chinafood #먹스타 #먹스타그램… https://t.co/7BrXt6n4lM",102278875,kikki craft handmade,1262754497000.0,"handmade bag and shoe making..
가죽제품제작, 수리, 수선, 리폼, 주문제작, 
가죽제품 제작 수업, 수강생 모집...",135,llp,KOR,kikki278,391,126.92354679,37.56232013,POINT (126.92354679 37.56232013),214.0,연남동,2018,Yeonnam-dong,1114071
11876066,726368258153177088,1462014662000.0,오래간만에 홍대 #젤라띠젤라띠 #이천쌀아이스크림 #홍대 는 여전히 사람이 많다 #서울 #서울여행 #젤라또맛집 #gelato #helado #food #hongdae… https://t.co/tBz2ouQAYo,129148770,Melina,1270287923000.0,"여행을 좋아하는 사람
Viajera
Traveller",15038,llp,KOR,detectivemeli,16450,126.92247391,37.55026382,POINT (126.92247391 37.55026382),210.0,서교동,2018,Seogyo-dong,1114066
11879538,726457667439460352,1462035979000.0,#먹스타그램 #스시 #초밥 #광어 #홍대맛집 #박용석스시 #처먹처먹 #일상 #날생선그램 #맛나요 @ 박용석Sushi https://t.co/n8ecfF7kyH,243538925,위현호 HyunHo Wi,1296115236000.0,"춤추는 예배자 PK, 
문화 선교팀 PK, 
ccm 댄스팀 PK의 DJ로 찬양하고 예배하는 현호입니다^^

커피/스타벅스/ccm/흑인음악/영화",69,llp,KOR,PKDJ_SoM,34,126.91592872,37.554762,POINT (126.91592872 37.554762),210.0,서교동,2018,Seogyo-dong,1114066
11880212,726386794548305920,1462019082000.0,툭툭에서도 와인을 판매하기로 했습니다 ^^ 공사 하는 동안 먹은먼지 와인과 고기로!! @ 툭툭누들타이 https://t.co/pFGCczxW1L,337140535,연남동227-37 B1,1310913422000.0,"마포구 연남동 
TukTukNoodle Thai
http://Facebook.com/TukTukNoodleTh 070.4407.5130",1817,llp,KOR,TukTukNoodle,264,126.92669392,37.56213313,POINT (126.92669392 37.56213313),214.0,연남동,2018,Yeonnam-dong,1114071
11880740,726337736853082112,1462007385000.0,"regram haruae7790
_2016.03.30. 
달달한 날씨속에도 많이 찾아주셔서 감사합니다. 
언제나 기대이상의 하루애❤️
. .
#합정 #합정맛집 #합정스시… https://t.co/UDBGf642Kw",2284547129,♡★ 알렉산드라 코레아 ♡★,1389822023000.0,,64,llp,KOR,misake92,255,126.9175413,37.5511938,POINT (126.9175413 37.5511938),210.0,서교동,2018,Seogyo-dong,1114066
11881082,731372864532807680,1463207853000.0,#맛스타그램 #연남동맛집 #바다스테이크 #badasteak #seafood #파스타 #리조또 #pasta #risotto @ 바다스테이크 https://t.co/VGdQvkJ7u2,234591951,"Inkyoung, Choi",1294277192000.0,,42,llp,KOR,katechoi96,149,126.92469025,37.56244278,POINT (126.92469025 37.56244278),214.0,연남동,2018,Yeonnam-dong,1114071
11881299,731321223494443008,1463195541000.0,"새로운 장소에서 새롭게 시작한 연남동 툭툭누들타이. 더 쾌적해지고, 맛도 더 좋아진듯! 
#툭툭누들타이 #연남동 #연남동맛집 #태국요리 #타이푸드 #맛스타그램 #먹스타그램… https://t.co/HCiCzRlg9H",394703682,영재컴퓨터 곰탱이,1319119526000.0,"영재컴퓨터 네이버블로그 http://blog.naver.com/digiji1 운영. 조립PC / 서버 / 워크스테이션 이외에 주변기기,소모품 까지! 용산위치 02-716-5232 / 010-7239-5232",54,llp,KOR,jiyounghoon7557,37,126.92669392,37.56213313,POINT (126.92669392 37.56213313),214.0,연남동,2018,Yeonnam-dong,1114071
11881799,731765435876528128,1463301450000.0,"#트루키친하우스 #메뉴 
#오늘의요리 #추천 #예약 
#선주문 #연남동 #연남동맛집
#연남동문어 #연남동추천맛집
#연남동카페 #오세요
#연남동술집 #추천

미리 연락주세요.… https://t.co/1s2iriVBY1",2456986350,True kitchen house,1398106202000.0,트루키친하우스. 요리하는 PD. CEO. Musical. camping.,570,llp,KOR,campinglink,1506,126.92618059999998,37.5638204,POINT (126.9261806 37.5638204),214.0,연남동,2018,Yeonnam-dong,1114071
11883372,734326167185043456,1463911976000.0,"-kikki craft handmade-
Kikki one day class~^^ 一日体験授業..
일본에서 한국으로 여행 오신 일본손님... 와인 소믈리에가 직업이시라… https://t.co/wzfWNO3cja",102278875,kikki craft handmade,1262754497000.0,"handmade bag and shoe making.. 가죽제품제작, 수리, 수선, 리폼, 주문제작, 가죽제품 제작 수업, 수강생 모집...",138,llp,KOR,kikki278,392,126.92354679,37.56232013,POINT (126.92354679 37.56232013),214.0,연남동,2018,Yeonnam-dong,1114071
11884064,731722847979081728,1463291296000.0,"#비오는날 #멸치국수 #시원한국물 
#배추육수 #힘내요 #내일 
#트루키친하우스 #일요일 #청소
#연남동명소 #여유로움
#연남동맛집 #연남동
☕🍨🍜
비오는날 청소후 식사하며… https://t.co/8ZyNjEzyqv",2456986350,True kitchen house,1398106202000.0,트루키친하우스. 요리하는 PD. CEO. Musical. camping.,570,llp,KOR,campinglink,1506,126.92618059999998,37.5638204,POINT (126.9261806 37.5638204),214.0,연남동,2018,Yeonnam-dong,1114071
11885137,734284348023676928,1463902005000.0,#치킨화덕피자#chickenpizza#홍대#홍대맛집#한국#서울#맛집#치킨#피자#먹스타그램#냠냠#🍴#🍽#🍕#🇰🇷#💕 @ 홍대 Hongdae https://t.co/3nUwNJQbcW,2946639613,manapy,1419784316000.0,,148,llp,KOR,_2_5_2_5_,142,126.92162078,37.55268571,POINT (126.92162078 37.55268571),210.0,서교동,2018,Seogyo-dong,1114066
11887544,731722546345730048,1463291224000.0,"#비오는날 #멸치국수 #시원한국물 
#배추육수 #힘내요 #내일 
#트루키친하우스 #일요일 #청소
#연남동명소 #여유로움
#연남동맛집 #연남동
☕🍨🍜
비오는날 청소후 식사하며… https://t.co/3Dh8w2XeH7",2456986350,True kitchen house,1398106202000.0,트루키친하우스. 요리하는 PD. CEO. Musical. camping.,570,llp,KOR,campinglink,1506,126.92618059999998,37.5638204,POINT (126.9261806 37.5638204),214.0,연남동,2018,Yeonnam-dong,1114071
11888253,735840573937090561,1464273038000.0,"드디어 가본 가성비 최우수 맛집~
줄서서 기다리기 싫어서 매번 그냥 다른데 갔는데 웨이팅 걸어놓고 앞에 점포정리 중인 옷가게에서 노니까 금방 시간이 갔다 ㅎㅎ
일단 시원한… https://t.co/xeYIdfncER",2698463462,박지은,1406905232000.0,꿈꾸는 guitarist..,43,llp,KOR,artist37,201,126.92585728,37.56235616,POINT (126.92585728 37.56235616),214.0,연남동,2018,Yeonnam-dong,1114071
11889494,730737185419366400,1463056296000.0,"맛있게 먹겠습니다~~

#탕수육 #연어덮밥 #연남동 #동차밥 #맛스타그램 #맛집추천 #데일리 #저녁밥 @ 연남동 골목길 https://t.co/n7ecefgdli",607827267,배상식(실시간 맞팔),1339640867000.0,"보통 남편 
modern natural life style",3090,llp,KOR,iambss77,3270,126.92659914,37.56220481,POINT (126.92659914 37.56220481),214.0,연남동,2018,Yeonnam-dong,1114071
11891355,731347285431328768,1463201755000.0,"☆동공확장 맛집☆
버거비-☆멤피스버거&amp;후렌치후라이 치즈추가 
진짜젭알먹어주세여....홍대에여...가깝다구여.... https://t.co/p5Kv5bX8HF",774033702,두부,1345653405000.0,#피자고마워요 #냠 #같이먹을래 ?,40,llp,KOR,exo0461,473,126.9230085,37.5512162,POINT (126.9230085 37.5512162),210.0,서교동,2018,Seogyo-dong,1114066
11893201,731840602120163329,1463319371000.0,"#트루키친하우스 #오늘의요리 
#오늘도 #문어삼합 #통문어 #연남동 
#연남동문어 #연남동추천맛집 
#연남동술집 #비오는일요일 
#식사 #손님 #트루킴 #검색

문어요리… https://t.co/Rlw1LWrxXu",2456986350,True kitchen house,1398106202000.0,트루키친하우스. 요리하는 PD. CEO. Musical. camping.,569,llp,KOR,campinglink,1505,126.92618059999998,37.5638204,POINT (126.9261806 37.5638204),214.0,연남동,2018,Yeonnam-dong,1114071
11893631,727692513348325380,1462330389000.0,"홍대 놀이터 근처. 맛집이예요.  
홍대 국시집 이예요. 
뜨거운 후라리펜에.김치볶음밥이~딱. 
곱배기가 현금시 5천원. ㅎㅎ. 
강추. ㅎㅎㅎ. 

#홍대국시집… https://t.co/eZ1rhGzv4y",119242344,임진,1267582999000.0,,39,llp,KOR,jump1818,44,126.9223787,37.552423499999996,POINT (126.9223787 37.5524235),210.0,서교동,2018,Seogyo-dong,1114066
11893768,727846789391339520,1462367171000.0,"갑오징어튀김과 꽈리고추, 그리고 와인🍷내일은 어린이날!!! @ 빠끼또 https://t.co/OUUBFL5uku",123241587,Keunnam Park,1268658373000.0,현대뇨성,65,llp,KOR,nabangYang,62,126.92674702,37.5564231,POINT (126.92674702 37.5564231),210.0,서교동,2018,Seogyo-dong,1114066
11897481,727501762609836032,1462284911000.0,"regram haruae7790
_2016.03.16. 
봄날같은 오늘🌱. 수요일에는 초밥이죠😁. .
.
차슈덮밥+하루애초밥❤️. .
#합정 #합정맛집 #합정스시… https://t.co/xBKAMOVwiy",2284547129,♡★ 알렉산드라 코레아 ♡★,1389822023000.0,,64,llp,KOR,misake92,255,126.9175413,37.5511938,POINT (126.9175413 37.5511938),210.0,서교동,2018,Seogyo-dong,1114066
11898504,727833379794759680,1462363974000.0,"#볶음밥
.
.
.
#홍대 #홍대맛집 #화떡 #즉석떡볶이 #즉떡 #푸드 #음식 #먹 #맛 #푸드스타그램 #음식스타그램 #먹스타그램 #맛스타그램 #맛있다 #점심 #시험끝… https://t.co/8DcVzFYApf",1224902384,예블리,1361971949000.0,YOUNG FOREVER,60,llp,KOR,yena_TV,186,126.92244672,37.5548445,POINT (126.92244672 37.5548445),210.0,서교동,2018,Seogyo-dong,1114066
11901451,732763427278622720,1463539389000.0,#무라 #홍대 #홍대맛집 #식신로드 #3년째냉라멘 #혼자서도잘먹음 #홍대나들이 #오빠랑같이왔으면 우삼겹덮밥… https://t.co/nFMqg8vCmZ,134691287,진달래색 입술,1271653833000.0,"생각이 현실이 된다 NEX-5, 떠나고싶을때 떠나기, 배고플때까지 춤추기, 부산 자이언츠, 이대호 화이팅!!!! 동물자유연대, 길위의 생명들과 함께",580,llp,KOR,blueberryNY,190,126.92065232,37.54874044,POINT (126.92065232 37.54874044),210.0,서교동,2018,Seogyo-dong,1114066
11904001,737623513050320896,1464698124000.0,"우리동네 디저트 가게 중 아직까진 여기가 최고! (너무 많아서 다 못가봤으니 ㅋㅋ) 아쉽게도 딸기 타르트가 철지나 사라져서 치즈케잌으로 후식 중 ㅎㅎ
#연남동맛집… https://t.co/u32j7KUosE",2698463462,박지은,1406905232000.0,꿈꾸는 guitarist..,43,llp,KOR,artist37,201,126.92186869999999,37.5594414,POINT (126.9218687 37.5594414),210.0,서교동,2018,Seogyo-dong,1114066
11905293,741860191566745600,1465708227000.0,"난 원래 내 술을 마시지 않지만...
얼쑤 2주년.

#호모루덴스 #얼쑤 #포천일동1923 #미인주 #전통주 #홍대 #홍대술집 #홍대맛집 #산수양조장 #술스타그램… https://t.co/N6JsfAu7LX",135472422,Shin Joe,1271850931000.0,"CAU Mass Communication Master's degree. 
Doosan Bears. Baseball Scorer.
Coffee PR. Barista. Cafe 'Gamabean'
Outdoor.
Indie Culture.
Travel Editor.",1948,llp,KOR,shinjoepd,1510,126.92507069999999,37.55618124,POINT (126.9250707 37.55618124),210.0,서교동,2018,Seogyo-dong,1114066
